Type de terminal;Lieu;Service;Indicateur;Usage;Bouygues Telecom;Bouygues Telecom Precision statistique;Free Mobile;Free Mobile Precision statistique;Orange;Orange Precision statistique;SFR;SFR Precision statistique;Moyenne;Moyenne Precision statistique
2G/3G;Lieux de vie / Zone intermediaire;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'interieur, a l'exterieur et en voiture;0.935863174773;0.015703995946300002;0.931587386424;0.0161819239875;0.96846606093;0.0112016392205;0.942245989305;0.0149608358015;0.944542980824;0.00733613749775
2G/3G;Lieux de vie / Toutes zones;Envoi de fichier;Debit moyen;A l'exterieur des batiments;1.60957507508;;1.12218098098;;1.603428828829999;;1.29647467467;;1407.91488989;
2G/3G/4G;Lieux de vie / Zone intermediaire;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'interieur, a l'exterieur et en voiture;0.966328166756;0.011562346128900001;0.987172634955;0.00721299360249;0.989845002671999;0.00642648902306;0.979155531801;0.00915738591032;0.980625334045999;0.00441762590893
2G/3G;Lieux de vie / Zone intermediaire;Envoi de fichier;Debit moyen;A l'interieur des batiments;1.37743354839;;1.02325258065;;1.47136419355;;1.05805483871;;1232.52629032;
2G/3G/4G;Transports / Trains du Quotidien;SMS;Taux de SMS recus en moins de 30s;En train;0.865663337123;0.0151243507219;0.848882564619;0.015884957009;0.924398477055;0.0117246485226;0.929785668843;0.011332070175800001;0.89218251191;0.00687775041697
2G/3G/4G;Lieux de vie / Toutes zones;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'interieur, a l'exterieur et en voiture;0.938060445035;0.00860851101866;0.960312188642;0.00697209639631;0.966279069767;0.00644765443484;0.949510048165;0.00782083195382;0.9535404852079991;0.00375873359251
2G/3G/4G;Lieux de vie / Toutes zones;Envoi de fichier;Debit moyen;A l'exterieur des batiments;6.79361011011;;4.61372562563;;9.15661671672;;5.20694664665;;6442.72477477;
2G/3G/4G;Lieux de vie / Zone rurale;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'exterieur des batiments;0.914772727273;0.029169611124200003;0.954545454545;0.021760642102300002;0.965811965812;0.0190101642302;0.920454545454999;0.0282679032948;0.938896173271;0.01251560972
2G/3G/4G;Lieux de vie / Zone rurale;SMS;Taux de SMS recus en moins de 30s;A l'exterieur des batiments;0.897727272727;0.0316546027592;0.948863636364;0.0230118514641;0.940340909091;0.0247437614689;0.917613636364;0.0287238292416;0.926136363635999;0.0136617883998
2G/3G/4G;Lieux de vie / Toutes zones;Envoi de fichier;Debit moyen;A l'interieur des batiments;4.91846386386;;2.82979249249;;6.5653047047;;3.93602094188;;4562.39550074;
2G/3G;Lieux de vie / Zone intermediaire;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'exterieur des batiments;0.977564102564;0.0164332370501;0.980769230769;0.0152391421012;0.987179487179;0.0124833036388;0.980769230769;0.0152391421012;0.981570512820999;0.0074621874738000004
2G/3G;Lieux de vie / Zone dense;Envoi de fichier;Debit moyen;A l'exterieur des batiments;2.04166;;1.255134411759999;;2.038475;;1.78009852941;;1778.84198529;
2G/3G/4G;Lieux de vie / Toutes zones;Telechargement de fichier;Debit moyen;A l'interieur et a l'exterieur;18.2717145646;;12.0445259259;;28.4972970971;;12.1948343515;;17752.0929848;
2G/3G/4G;Lieux de vie / Zone dense;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'exterieur des batiments;0.979411764706;0.0106731800242;0.967647058823999;0.013298938863;0.988235294117999;0.00810442732809;0.973529411765;0.012065850767;0.977205882353;0.00560887870625
2G/3G/4G;Lieux de vie / Zone intermediaire;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'exterieur des batiments;0.912903225806;0.022195944623;0.916129032258;0.021819479019100002;0.977419354839;0.0116941555693;0.938709677419;0.0188808624237;0.936290322581;0.00961254091374
2G/3G;Lieux de vie / Zone rurale;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'interieur des batiments;0.800569800569999;0.0418020496374;0.840455840456;0.0383089649487;0.840455840456;0.0383089649487;0.809116809117;0.0411142117252;0.822649572649999;0.0199800272095
2G/3G/4G;Lieux de vie / Zone rurale;SMS;Taux de SMS recus en moins de 10s;A l'interieur des batiments;0.757142857143;0.0449248260987;0.863247863248;0.0359449041276;0.851851851852;0.037164873818900004;0.760683760684;0.0446365551559;0.808267997149;0.0205992890696
2G/3G/4G;Lieux de vie / Zone dense;Chargement de page web;Taux de pages web chargées en moins de 10s;A l'exterieur des batiments;0.970561998216;0.00571292394894;0.832292595897;0.0126271916372;0.979185251264;0.00482514818785;0.963722866488;0.00631953613151;0.936440677966;0.00412280131063
2G/3G/4G;Lieux de vie / Toutes zones;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'interieur et a l'exterieur;0.672172172172;0.0205861839814;0.448172258388;0.021809059001;0.813313313312999;0.0170882776587;0.665498247370999;0.020691183592;0.649788997811;0.0104600497799
2G/3G/4G;Transports / Autoroutes;Chargement de page web;Taux de pages web chargées en moins de 10s;En voiture;0.782560902074;0.007805201192929;0.44309054033399903;0.00939928345685;0.826982289114999;0.00715730617096;0.767789297751;0.00798947704675;0.705105757318999;0.00431406308932
2G/3G;Lieux de vie / Toutes zones;Chargement de page web;Taux de pages web chargées en moins de 5s;A l'interieur des batiments;0.53495655688;0.00982750379007;0.490604162457;0.00984987025771;0.533138007678;0.00982994938572;0.505360032362;0.00985104375755;0.516014689845;0.00492327762955
2G/3G;Lieux de vie / Zone dense;Chargement de page web;Taux de pages web chargées en moins de 5s;A l'interieur et a l'exterieur;0.744123772687;0.0104314426877;0.593275810771;0.0117431643514;0.67717941089;0.011177361644;0.671228800952;0.011230238807300001;0.671451948825;0.00561414646659
2G/3G/4G;Lieux de vie / Zone rurale;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'interieur des batiments;0.312320916904999;0.048639870062400004;0.229226361032;0.0441158518653;0.501432664756;0.052476780733500004;0.402298850575;0.0514654061664;0.361319698317;0.0252090539619
2G/3G/4G;Lieux de vie / Zone rurale;Chargement de page web;Taux de pages web chargées en moins de 5s;A l'exterieur des batiments;0.478134955111;0.0166608215473;0.37619461338;0.0161574532416;0.58384013901;0.0164406555589;0.521134916039;0.0166618696688;0.489826155885;0.00833666108125
2G/3G/4G;Lieux de vie / Zone rurale;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite correcte;A l'interieur et a l'exterieur;0.425501432665;0.0366926394745;0.249641319942999;0.032120082779;0.610315186246;0.0361924342691;0.490674318508;0.0371003850359;0.44403306433999906;0.018436823878
2G/3G/4G;Transports / Autres grandes lignes;Appels vocaux;Taux d'appels maintenus pendant 2 min;En train;0.759833762484;0.023806003455;0.724889210786;0.02488632972;0.813197727512;0.021737607779;0.761725233614;0.0237415691349;0.764901467993;0.0118183465649
2G/3G;Lieux de vie / Toutes zones;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite correcte;A l'exterieur des batiments;0.694694694695;0.0285550654259;0.47700000000000004;0.0309691315495;0.838838838839;0.0227975644415;0.657657657658;0.0294204453451;0.667047797797999;0.014610276009
2G/3G/4G;Lieux de vie / Toutes zones;Envoi de fichier;Debit moyen;A l'interieur et a l'exterieur;5.85603698699;;3.72175905906;;7.86096071071;;4.571802003;;5502.63968994;
2G/3G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'interieur des batiments;0.970588235294;0.0179595175409;0.923529411765;0.0282480968667;0.967647058823999;0.0188075397053;0.964705882353;0.0196139579854;0.956617647059;0.010827105358200001
2G/3G/4G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;En voiture;0.944117647059;0.0244155781405;0.920588235294;0.0287403297483;0.985294117647;0.012795141748;0.961764705882;0.0203837107653;0.952941176471;0.0112548625762
2G/3G;Lieux de vie / Zone rurale;Envoi de fichier;Debit moyen;A l'exterieur des batiments;1.01971289398;;0.969038108883;;0.997749283668;;0.789967335244;;944.116905444;
2G/3G/4G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;En voiture;0.955882352941;0.021828555927;0.9500000000000001;0.0231666596135;0.988235294117999;0.011461391042700001;0.970588235294;0.0179595175409;0.966176470587999;0.00960780781424
2G/3G/4G;Lieux de vie / Zone intermediaire;Telechargement de fichier;Debit moyen;A l'interieur des batiments;16.3772912903;;12.0721064516;;25.2069980645;;9.69864580645;;15838.7604032;
2G/3G/4G;Lieux de vie / Zone dense;Chargement de page web;Taux de pages web chargées en moins de 5s;A l'exterieur des batiments;0.942908117752;0.00784177732194;0.755278025572;0.014530566497600001;0.953612845674;0.00710849315446;0.921201308356;0.00910603707227;0.893250074338;0.0052183471026000005
2G/3G/4G;Lieux de vie / Zone intermediaire;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'exterieur des batiments;0.987179487179;0.0124833036388;0.990384615385;0.0108283939465;0.99358974359;0.00885564146434;0.987179487179;0.0124833036388;0.989583333333;0.00563299477359
2G/3G;Lieux de vie / Zone rurale;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;En voiture;0.793785310733999;0.0421469127654;0.765536723164;0.0441341604892;0.847457627119;0.0374549037683;0.765536723164;0.0441341604892;0.793079096044999;0.0211001177856
2G/3G/4G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'interieur des batiments;0.964705882353;0.0196139579854;0.976470588235;0.0161120845098;0.985294117647;0.012795141748;0.994117647059;0.00812851186062;0.980147058824;0.00741386486249
2G/3G;Lieux de vie / Toutes zones;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'interieur des batiments;0.564564564565;0.0307500883165;0.377377377377;0.0300627049447;0.719719719719999;0.027855159387;0.540080160321;0.0309099184507;0.550435455496;0.015425771934999001
2G/3G;Lieux de vie / Zone intermediaire;Telechargement de fichier;Debit moyen;A l'exterieur des batiments;8.24509774194;;3.46064258065;;10.2958580645;;6.43383580645;;7108.85854839;
2G/3G/4G;Lieux de vie / Zone intermediaire;SMS;Taux de SMS recus en moins de 30s;A l'exterieur des batiments;0.971153846154;0.0185723452897;0.967948717949;0.0195446389378;0.987179487179;0.0124833036388;0.99358974359;0.00885564146434;0.979967948718;0.00777351473624
2G/3G/4G;Lieux de vie / Zone dense;Telechargement de fichier;Debit moyen;A l'interieur des batiments;31.6468464706;;16.1909464706;;45.845135;;19.9499582353;;28408.2215441;
2G/3G/4G;Lieux de vie / Toutes zones;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'interieur et a l'exterieur;0.811311311311;0.0121321341124;0.851351351350999;0.0110307591321;0.878878878879;0.0101168417973;0.830245368052;0.0116408461963;0.842946727398;0.00564110349834
2G/3G/4G;Lieux de vie / Zone dense;Telechargement de fichier;Taux de fichiers de 10 Mo reçus en moins de 2 min;A l'interieur des batiments;0.961764705882;0.014413460107900001;0.744117647059;0.0327976392666;0.982352941176;0.00989627047663;0.958823529412;0.0149346660475;0.911764705882;0.010659434777
2G/3G/4G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'interieur, a l'exterieur et en voiture;0.958823529412;0.012194103765;0.949509803922;0.013437214216700001;0.987254901961;0.00688402161268;0.980882352941;0.00840391528492;0.969117647058999;0.00530847078739
2G/3G;Lieux de vie / Zone rurale;Chargement de page web;Taux de pages web chargées en moins de 10s;A l'interieur et a l'exterieur;0.564462451164999;0.011692153824;0.583273042974999;0.0116258827957;0.676602517725;0.0110306044764;0.616867120707;0.0114639613576;0.610301283143;0.00575003944793
2G/3G/4G;Transports / Autoroutes;Chargement de page web;Taux de pages web chargées en moins de 5s;En voiture;0.582790075053999;0.00933017091699;0.255910536447;0.00825682103437;0.591368879568;0.00930146085639;0.532814961046;0.00944036702316;0.490721113029;0.00472956744067
2G/3G/4G;Transports / Trains du Quotidien;SMS;Taux de SMS recus en moins de 10s;En train;0.818140353528;0.0171075188822;0.743322150921999;0.0193725898056;0.869621427128;0.014933897878800001;0.828613553908;0.01671356916;0.814924371372;0.00861208333655
2G/3G/4G;Lieux de vie / Zone rurale;Telechargement de fichier;Taux de fichiers de 10 Mo reçus en moins de 2 min;A l'interieur et a l'exterieur;0.638968481375;0.0252001675358;0.412607449857;0.0258299699283;0.780802292264;0.0217059948118;0.724533715924999;0.0234398418021;0.639227984855;0.0125981120369
2G/3G;Lieux de vie / Zone rurale;Telechargement de fichier;Debit moyen;A l'interieur des batiments;2.64663753582;;1.90771891117;;3.48420229226;;2.34249310345;;2595.26296068;
2G/3G/4G;Lieux de vie / Zone dense;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'interieur et a l'exterieur;0.910294117647;0.021478450354600002;0.608823529412;0.0366803685949;0.963235294118;0.0141443617986;0.854411764706;0.0265093064587;0.834191176470999;0.0139768155597
2G/3G/4G;Lieux de vie / Zone intermediaire;Telechargement de fichier;Taux de fichiers de 10 Mo reçus en moins de 2 min;A l'exterieur des batiments;0.909677419355;0.0225632732344;0.748387096774;0.034157794906;0.990322580645;0.00770598834584;0.9193548387099991;0.021433394969700002;0.891935483871;0.012219080007
2G/3G/4G;Transports / Trains du Quotidien;Appels vocaux;Taux d'appels maintenus pendant 2 min;En train;0.772463628522;0.0190889831964;0.768740529581;0.0191980896053;0.83126130941;0.0170758058679;0.783770627637;0.018744341911400002;0.789591667923999;0.00928255741858
2G/3G/4G;Lieux de vie / Zone dense;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'interieur des batiments;0.891176470588;0.033102429711999004;0.552941176470999;0.052849199610300004;0.952941176471;0.0225097251525;0.832352941176;0.0397071157056;0.807352941176;0.020960397983700002
2G/3G/4G;Transports / TGV;Appels vocaux;Taux d'appels maintenus pendant 2 min;En train;0.698502087154;0.0254711676116;0.771459743095;0.0233056293062;0.870117309817;0.018658957973;0.776293679541;0.0231299661399;0.779093204902;0.011513095171400001
2G/3G;Lieux de vie / Zone rurale;Appels vocaux;Taux d'appels maintenus pendant 2 min;A l'interieur des batiments;0.846153846154;0.03774596225;0.920227920227999;0.0283449485808;0.880341880342;0.0339546518289;0.857549857549999;0.0365648374101;0.876068376068;0.0172358453831
2G/3G/4G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'exterieur des batiments;0.985294117647;0.012795141748;0.982352941176;0.013995439925;0.994117647059;0.00812851186062;0.982352941176;0.013995439925;0.986029411765;0.00623790703683
2G/3G;Lieux de vie / Zone intermediaire;Telechargement de fichier;Debit moyen;A l'interieur des batiments;7.00241677419;;3.03221935484;;9.17552967742;;5.52004741935;;6182.55330645;
2G/3G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'interieur des batiments;0.976470588235;0.0161120845098;0.967647058823999;0.0188075397053;0.994117647059;0.00812851186062;0.985294117647;0.012795141748;0.980882352941;0.007278004128
2G/3G/4G;Transports / Metro;Appels vocaux;Taux d'appels maintenus pendant 2 min;En train;0.629320955798;0.0276638574391;0.655654531312;0.027215250965900002;0.704771360957;0.0261488252017;0.744069472977;0.0249945552194;0.683445690318999;0.0133234435615
2G/3G/4G;Lieux de vie / Zone intermediaire;SMS;Taux de SMS recus en moins de 10s;A l'exterieur des batiments;0.967948717949;0.0195446389378;0.923076923077;0.0295682788362;0.971153846154;0.0185723452897;0.958333333333;0.022173357065;0.955128205128;0.0114859344791
2G/3G/4G;Lieux de vie / Zone intermediaire;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'interieur des batiments;0.812903225805999;0.0306981921352;0.896774193548;0.0239494707136;0.922580645161;0.0210371629145;0.832258064515999;0.0294110180422;0.866129032258;0.0134018493115
2G/3G/4G;Lieux de vie / Zone dense;Envoi de fichier;Debit moyen;A l'exterieur des batiments;11.1374664706;;7.76115058824;;14.9817855882;;7.96605735294;;10461.615;
2G/3G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'interieur, a l'exterieur et en voiture;0.975;0.00958138513872;0.923039215686;0.0163568926816;0.974019607843;0.00976253685481;0.962745098039;0.0116226017236;0.958700980392;0.00610572790605
2G/3G;Lieux de vie / Zone intermediaire;Envoi de fichier;Debit moyen;A l'interieur et a l'exterieur;1.58858983871;;1.08601145161;;1.63976177419;;1.19716629032;;1377.88233871;
2G/3G;Lieux de vie / Zone intermediaire;Appels vocaux;Taux d'appels maintenus pendant 2 min;A l'exterieur des batiments;0.980769230769;0.0152391421012;0.987179487179;0.0124833036388;0.987179487179;0.0124833036388;0.983974358974;0.013934082265400001;0.984775641026;0.00679339606374
2G/3G;Lieux de vie / Zone rurale;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite correcte;A l'interieur et a l'exterieur;0.379656160458;0.0360030938512;0.306151645207;0.0341923492051;0.590257879656;0.036484177672;0.413199426112;0.0365303202732;0.422316277857999;0.0183215554011
2G/3G;Lieux de vie / Zone intermediaire;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'exterieur des batiments;0.951923076922999;0.0237382136626;0.951923076922999;0.0237382136626;0.971153846154;0.0185723452897;0.958333333333;0.022173357065;0.958333333333;0.0110866785325
2G/3G/4G;Lieux de vie / Zone rurale;SMS;Taux de SMS recus en moins de 30s;A l'interieur des batiments;0.8;0.0419065627319;0.923076923077;0.0278772406308;0.903133903134;0.0309431474118;0.883190883191;0.0336022355546;0.877405559515;0.0171617991403
2G/3G;Lieux de vie / Zone intermediaire;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite correcte;A l'interieur des batiments;0.658064516129;0.052805790327;0.480645161289999;0.0556185423671;0.854838709676999;0.0392141426604;0.58064516129;0.0549315001217;0.643548387097;0.0266585254586
2G/3G;Lieux de vie / Zone dense;Telechargement de fichier;Debit moyen;A l'exterieur des batiments;9.78341;;3.45644029412;;10.9430873529;;8.72480529412;;8226.93573529;
2G/3G/4G;Lieux de vie / Zone intermediaire;Chargement de page web;Taux de pages web chargées en moins de 10s;A l'interieur et a l'exterieur;0.838610163988;0.00918870650694;0.762384278056999;0.0106306735321;0.937642091587999;0.0060394938931;0.851250405976;0.00888776963882;0.847471734902;0.00448997589931
2G/3G/4G;Lieux de vie / Toutes zones;Telechargement de fichier;Debit moyen;A l'exterieur des batiments;19.0729287287;;13.8972479479;;30.8490702703;;13.0264881882;;19211.4337838;
2G/3G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'exterieur des batiments;0.988235294117999;0.011461391042700001;0.926470588235;0.0277436103954;0.988235294117999;0.011461391042700001;0.973529411765;0.0170636897963;0.969117647058999;0.00919454111425
2G/3G;Lieux de vie / Toutes zones;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;En voiture;0.922388059701;0.016542233514200002;0.915422885572;0.017203244242;0.946268656716;0.013941006096;0.906374501992;0.018019391665100002;0.922613525996;0.00826113095229
2G/3G;Lieux de vie / Zone intermediaire;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'exterieur des batiments;0.709677419355;0.0505296308819;0.474193548387;0.0555860738633;0.909677419355;0.031909287019600004;0.622580645161;0.053961636983300004;0.679032258065;0.025984904521600002
2G/3G/4G;Transports / Trains du Quotidien;Chargement de page web;Taux de pages web chargées en moins de 10s;En train;0.733491503818;0.00595598841401;0.459489826108;0.00671337114313;0.80347201883;0.00535301359018;0.712380104119;0.00609770098992;0.677208363219;0.00314914798001
2G/3G;Lieux de vie / Zone dense;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'exterieur des batiments;0.879411764706;0.0346150703283;0.555882352941;0.052814974145600005;0.914705882353;0.0296904574705;0.826470588235;0.040254724764500004;0.794117647059;0.021490108205
2G/3G/4G;Lieux de vie / Zone intermediaire;Envoi de fichier;Debit moyen;A l'exterieur des batiments;7.33883903226;;4.8384658064499995;;10.1485190323;;5.69359677419;;7004.85516129;
2G/3G/4G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'interieur, a l'exterieur et en voiture;0.970098039216;0.010452342512200001;0.974019607843;0.00976253685481;0.988725490196;0.00647951776873;0.986274509804;0.00714033884811;0.979779411764999;0.00431903812041
2G/3G;Lieux de vie / Toutes zones;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;En voiture;0.887562189055;0.0195311865273;0.853731343284;0.0218478794091;0.92039800995;0.0167348890961;0.876494023904;0.0203520275002;0.884546391548;0.00988009524885
2G/3G;Lieux de vie / Zone dense;Telechargement de fichier;Taux de fichiers de 10 Mo reçus en moins de 2 min;A l'interieur des batiments;0.935294117647;0.018490455011200002;0.729411764706;0.0333920015628;0.979411764706;0.0106731800242;0.935294117647;0.018490455011200002;0.894852941176;0.0115277890024
2G/3G;Lieux de vie / Zone rurale;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'exterieur des batiments;0.897727272727;0.0316546027592;0.875;0.0345496595826;0.943181818182;0.0241838876072;0.909090909091;0.0300325393279;0.9062500000000001;0.015225248577500001
2G/3G/4G;Lieux de vie / Zone dense;Chargement de page web;Taux de pages web chargées en moins de 5s;A l'interieur et a l'exterieur;0.920469748774;0.00646571108596;0.706407016501;0.0108829264928;0.940092165899;0.00567116631184;0.896239036718;0.00728742810287;0.865801991973;0.00407284316575
2G/3G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;En voiture;0.961764705882;0.0203837107653;0.914705882353;0.0296904574705;0.964705882353;0.0196139579854;0.935294117647;0.026149452251300002;0.944117647059;0.0122077890702
2G/3G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio correcte;A l'exterieur des batiments;0.994117647059;0.00812851186062;0.988235294117999;0.011461391042700001;0.997058823529;0.00575622213106;0.985294117647;0.012795141748;0.991176470588;0.00497030772534
2G/3G;Lieux de vie / Toutes zones;Appels vocaux;Taux d'appels maintenus pendant 2 min;A l'interieur, a l'exterieur et en voiture;0.944038525407;0.00820857973972;0.963467286616;0.00670020420466;0.962803055462999;0.00675850985018;0.943530974921;0.00824487203522;0.953459792135;0.00376168103191
2G/3G/4G;Lieux de vie / Zone intermediaire;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'interieur et a l'exterieur;0.732258064516;0.0348538299173;0.508064516128999;0.0393526274093;0.916129032258;0.021819479019100002;0.7000000000000001;0.0360719710686;0.714112903226;0.0177832423996
2G/3G/4G;Lieux de vie / Zone rurale;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'interieur des batiments;0.532951289398;0.0370261718702;0.661891117479;0.0351079549192;0.641833810888;0.0355825898029;0.57183908046;0.0367218366035;0.602128824556;0.018162261198
2G/3G;Lieux de vie / Zone intermediaire;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'interieur des batiments;0.793548387096999;0.0318607557565;0.906451612903;0.0229219041246;0.880645161289999;0.0255200028369;0.725806451613;0.0351155321881;0.826612903226;0.0149001180225
2G/3G;Lieux de vie / Zone rurale;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'interieur et a l'exterieur;0.577363896847999;0.0259178671474;0.753581661891;0.0226095971264;0.696275071633;0.0241280260687;0.639885222382;0.0251862008835;0.666776463189;0.012365711805700001
2G/3G;Lieux de vie / Zone rurale;Envoi de fichier;Taux de fichiers de 2 Mo envoyés en moins de 2 min;A l'exterieur des batiments;0.656160458453;0.0352380037367;0.822349570201;0.0283556577749;0.770773638968;0.0311834431527;0.707736389685;0.0337404985621;0.739255014327;0.0162855896103
2G/3G/4G;Lieux de vie / Zone dense;Chargement de page web;Taux de pages web chargées en moins de 10s;A l'interieur des batiments;0.940844233056;0.00797233401695;0.784780023781;0.0138881160615;0.964030915576999;0.00629271771489;0.930737217598;0.0085800848955;0.905098097503;0.00495203114611
2G/3G/4G;Lieux de vie / Toutes zones;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'interieur des batiments;0.625625625626;0.030014975745100002;0.416416416415999;0.0305733571506;0.773773773774;0.025948135283200002;0.630260521042;0.0299388862153;0.611519084214;0.0151142823652
2G/3G;Lieux de vie / Toutes zones;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'exterieur des batiments;0.945219123506;0.0140756984152;0.916334661355;0.0171273060732;0.967131474104;0.011028643211;0.946215139442;0.0139544969374;0.943725099602;0.00712753468989
2G/3G/4G;Lieux de vie / Zone intermediaire;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'interieur, a l'exterieur et en voiture;0.951362907536;0.013788187346500001;0.955638695885;0.0131977312929;0.983965793693;0.00805126275218;0.964724746125;0.0118246160878;0.963923035809999;0.0059766309915
2G/3G/4G;Lieux de vie / Zone rurale;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'interieur, a l'exterieur et en voiture;0.846991946945;0.021702779739100002;0.838465182377999;0.0221867743837;0.91417733523;0.016894305168;0.85355450237;0.0213244457978;0.863299315133;0.0103575578676
2G/3G;Lieux de vie / Zone dense;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'interieur et a l'exterieur;0.838235294118;0.027677475354;0.497058823529;0.0375806342527;0.886764705882;0.023817530002;0.789705882353;0.0306300611531;0.752941176471;0.0162088546562
2G/3G/4G;Lieux de vie / Zone intermediaire;SMS;Taux de SMS recus en moins de 10s;A l'interieur et a l'exterieur;0.932692307692;0.0196591766163;0.918269230769;0.0214952047288;0.961538461537999;0.015088999108600001;0.927884615385;0.0202966669587;0.935096153846;0.00966489483928
2G/3G/4G;Lieux de vie / Zone dense;Appels vocaux;Taux d'appels maintenus 2 min et de qualite audio parfaite;A l'exterieur des batiments;0.979411764706;0.015094155943900001;0.958823529412;0.021120807273800002;0.991176470588;0.00994061545068;0.979411764706;0.015094155943900001;0.977205882353;0.00793215233609
2G/3G;Lieux de vie / Zone rurale;Telechargement de fichier;Taux de fichiers de 10 Mo reçus en moins de 2 min;A l'exterieur des batiments;0.684813753582;0.0344665827093;0.555873925501;0.0368612150875;0.825214899713;0.0281750110128;0.724928366762;0.0331282740524;0.6977077363899991;0.017035255436400002
2G/3G/4G;Lieux de vie / Zone rurale;Envoi de fichier;Debit moyen;A l'exterieur des batiments;2.0774722063;;1.34784040115;;2.600607736389999;;2.08671977077;;2028.16002865;
2G/3G;Lieux de vie / Zone rurale;Envoi de fichier;Debit moyen;A l'interieur des batiments;0.698010601719;;0.713680515758999;;0.750089684814;;0.575036494253;;684.204324136;
2G/3G;Lieux de vie / Zone dense;Chargement de page web;Taux de pages web chargées en moins de 5s;A l'exterieur des batiments;0.769642857143;0.0142374396399;0.626785714285999;0.0163540419316;0.696428571428999;0.015547306840700001;0.701488095237999;0.0154731028761;0.698586309524;0.00775796756249
2G/3G;Lieux de vie / Toutes zones;Streaming video;Taux de videos 720p de 2 min visionnees avec une qualite parfaite;A l'exterieur des batiments;0.65965965966;0.0293789094373;0.445;0.0308138163566;0.80980980981;0.024333499212;0.623623623624;0.0300394135941;0.634523273273;0.0149294097754
